1 1 0 0.00788038 0.1 0 0.102207 33.6972 0.67181 0.0726471 0.102207 33.6972 0.67181 0.0726471 0.0511018 0 0.940077 0 0.979876 0 0.996585 0 
1 1 0 0.00793856 0.1 0 0.102273 33.6872 0.671778 0.0727746 0.102273 33.6872 0.671778 0.0727746 0.0514036 0 0.940288 0 0.979784 0 0.99658 0 
1 1 0 0.00799665 0.1 0 0.102339 33.6772 0.671746 0.072902 0.102339 33.6772 0.671746 0.072902 0.0517069 0 0.9405 0 0.979691 0 0.996574 0 
1 1 0 0.00805464 0.1 0 0.102406 33.6672 0.671714 0.0730292 0.102406 33.6672 0.671714 0.0730292 0.0520117 0 0.940713 0 0.979596 0 0.996568 0 
1 1 0 0.00811253 0.1 0 0.102472 33.6572 0.671681 0.0731563 0.102472 33.6572 0.671681 0.0731563 0.0523181 0 0.940928 0 0.979501 0 0.996563 0 
1 1 0 0.00817034 0.1 0 0.102539 33.6472 0.671649 0.0732832 0.102539 33.6472 0.671649 0.0732832 0.052626 0 0.941144 0 0.979404 0 0.996557 0 
1 1 0 0.00822805 0.1 0 0.102605 33.6372 0.671615 0.07341 0.102605 33.6372 0.671615 0.07341 0.0529354 0 0.941361 0 0.979305 0 0.996551 0 
1 1 0 0.00828566 0.1 0 0.102672 33.6272 0.671582 0.0735367 0.102672 33.6272 0.671582 0.0735367 0.0532463 0 0.94158 0 0.979205 0 0.996545 0 
1 1 0 0.00834319 0.1 0 0.102739 33.6172 0.671548 0.0736633 0.102739 33.6172 0.671548 0.0736633 0.0535589 0 0.9418 0 0.979104 0 0.99654 0 
1 1 0 0.00840062 0.1 0 0.102806 33.6072 0.671514 0.0737897 0.102806 33.6072 0.671514 0.0737897 0.0538729 0 0.942022 0 0.979001 0 0.996534 0 
1 1 0 0.00845797 0.1 0 0.102873 33.5972 0.67148 0.073916 0.102873 33.5972 0.67148 0.073916 0.0541886 0 0.942245 0 0.978897 0 0.996528 0 
1 1 0 0.00851522 0.1 0 0.10294 33.5872 0.671445 0.0740421 0.10294 33.5872 0.671445 0.0740421 0.0545058 0 0.94247 0 0.978791 0 0.996523 0 
1 1 0 0.00857239 0.1 0 0.103007 33.5772 0.67141 0.0741681 0.103007 33.5772 0.67141 0.0741681 0.0548246 0 0.942696 0 0.978684 0 0.996517 0 
1 1 0 0.00862947 0.1 0 0.103074 33.5672 0.671375 0.074294 0.103074 33.5672 0.671375 0.074294 0.0551449 0 0.942924 0 0.978575 0 0.996511 0 
1 1 0 0.00868646 0.1 0 0.103141 33.5572 0.67134 0.0744198 0.103141 33.5572 0.67134 0.0744198 0.0554669 0 0.943154 0 0.978464 0 0.996505 0 
1 1 0 0.00874336 0.1 0 0.103209 33.5472 0.671304 0.0745455 0.103209 33.5472 0.671304 0.0745455 0.0557904 0 0.943386 0 0.978352 0 0.9965 0 
1 1 0 0.00880017 0.1 0 0.103276 33.5372 0.671268 0.074671 0.103276 33.5372 0.671268 0.074671 0.0561155 0 0.943619 0 0.978238 0 0.996494 0 
1 1 0 0.0088569 0.1 0 0.103344 33.5272 0.671232 0.0747964 0.103344 33.5272 0.671232 0.0747964 0.0564423 0 0.943854 0 0.978122 0 0.996488 0 
1 1 0 0.00891355 0.1 0 0.103411 33.5172 0.671195 0.0749217 0.103411 33.5172 0.671195 0.0749217 0.0567706 0 0.944091 0 0.978004 0 0.996482 0 
1 1 0 0.00897011 0.1 0 0.103479 33.5072 0.671158 0.0750468 0.103479 33.5072 0.671158 0.0750468 0.0571006 0 0.94433 0 0.977884 0 0.996477 0 
1 1 0 0.00902659 0.1 0 0.103547 33.4972 0.671121 0.0751718 0.103547 33.4972 0.671121 0.0751718 0.0574321 0 0.944571 0 0.977762 0 0.996471 0 
1 1 0 0.00908298 0.1 0 0.103615 33.4872 0.671084 0.0752968 0.103615 33.4872 0.671084 0.0752968 0.0577653 0 0.944814 0 0.977638 0 0.996465 0 
1 1 0 0.00913929 0.1 0 0.103683 33.4772 0.671046 0.0754216 0.103683 33.4772 0.671046 0.0754216 0.0581002 0 0.94506 0 0.977512 0 0.996459 0 
1 1 0 0.00919552 0.1 0 0.103751 33.4672 0.671009 0.0755462 0.103751 33.4672 0.671009 0.0755462 0.0584366 0 0.945308 0 0.977383 0 0.996454 0 
1 1 0 0.00925166 0.1 0 0.103819 33.4572 0.67097 0.0756708 0.103819 33.4572 0.67097 0.0756708 0.0587747 0 0.945558 0 0.977252 0 0.996448 0 
1 1 0 0.00930773 0.1 0 0.103887 33.4472 0.670932 0.0757952 0.103887 33.4472 0.670932 0.0757952 0.0591145 0 0.94581 0 0.977119 0 0.996442 0 
1 1 0 0.00936371 0.1 0 0.103955 33.4372 0.670893 0.0759196 0.103955 33.4372 0.670893 0.0759196 0.0594559 0 0.946065 0 0.976983 0 0.996436 0 
1 1 0 0.00941962 0.1 0 0.104023 33.4272 0.670854 0.0760438 0.104023 33.4272 0.670854 0.0760438 0.059799 0 0.946323 0 0.976845 0 0.996431 0 
1 1 0 0.00947544 0.1 0 0.104092 33.4172 0.670815 0.0761679 0.104092 33.4172 0.670815 0.0761679 0.0601437 0 0.946583 0 0.976704 0 0.996425 0 
1 1 0 0.00953119 0.1 0 0.10416 33.4072 0.670776 0.0762919 0.10416 33.4072 0.670776 0.0762919 0.0604901 0 0.946847 0 0.97656 0 0.996419 0 
1 1 0 0.00958686 0.1 0 0.104229 33.3972 0.670736 0.0764158 0.104229 33.3972 0.670736 0.0764158 0.0608382 0 0.947113 0 0.976413 0 0.996413 0 
1 1 0 0.00964245 0.1 0 0.104298 33.3872 0.670696 0.0765395 0.104298 33.3872 0.670696 0.0765395 0.0611879 0 0.947382 0 0.976263 0 0.996407 0 
